,OPE ID,School,State_x,Zip Code,School Type,FEDERAL WORK Recipients,FEDERAL WORK $ Federal Award, FEDERAL WORK Disbursements,PERKINS LOAN Recipients,PERKINS LOAN $ Federal Award,PERKINS LOAN Disbursements,FEDERAL SUPPLEMENTAL Recipients,FEDERAL SUPPLEMENTAL $ Federal Award,FEDERAL SUPPLEMENTAL Disbursements,State_y,Region,CITY,STABBR,COSTT4_A
145,107600,glendale community college,AZ,85302-3090     ,Public,178,446741,269087,0,0,0,1167,514433,831765,CA,Region 6 (Santa Clara),Glendale,CA,9277.0
146,107400,grand canyon university,AZ,85017-3030     ,Proprietary,361,951207,1071909,54,0,167127,1193,860549,1241731,AZ,Maricopa,Phoenix,AZ,30235.0
148,3347300,international baptist college & seminary,AZ,85286-6799     ,Private/Non-Profit,0,0,0,0,0,0,20,5000,6662,AZ,Maricopa,Chandler,AZ,23186.0
150,2616700,le cordon bleu college of culinary arts,AZ,85251-2729     ,Proprietary,143,224458,337206,0,0,0,2044,606895,671183,AZ,Maricopa,Scottsdale,AZ,24348.0
150,2616700,le cordon bleu college of culinary arts,AZ,85251-2729     ,Proprietary,143,224458,337206,0,0,0,2044,606895,671183,CA,Region 8R (Alameda),Pasadena,CA,24751.0
150,2616700,le cordon bleu college of culinary arts,AZ,85251-2729     ,Proprietary,143,224458,337206,0,0,0,2044,606895,671183,OR,Region 2,Portland,OR,23080.0
150,2616700,le cordon bleu college of culinary arts,AZ,85251-2729     ,Proprietary,143,224458,337206,0,0,0,2044,606895,671183,TX,Region 8,Austin,TX,19703.0
150,2616700,le cordon bleu college of culinary arts,AZ,85251-2729     ,Proprietary,143,224458,337206,0,0,0,2044,606895,671183,TX,Region 8,Dallas,TX,20666.0
151,107700,mesa community college,AZ,85202-4866     ,Public,207,628170,600993,1,0,2000,1214,652038,969539,AZ,Maricopa,Mesa,AZ,11955.0
151,107700,mesa community college,AZ,85202-4866     ,Public,207,628170,600993,1,0,2000,1214,652038,969539,AZ,Maricopa,Tucson,AZ,7803.0
152,1186400,mohave community college,AZ,86409-1238     ,Public,66,130850,152451,0,0,0,328,129690,181705,AZ,Maricopa,Kingman,AZ,23883.0
153,108200,northern arizona university,AZ,86011-0001     ,Public,341,725836,552233,445,0,977427,834,458325,812985,AZ,Rural North,Flagstaff,AZ,22686.0
154,1186200,northland pioneer college,AZ,86025-0610     ,Public,46,121623,85235,0,0,0,90,58166,80452,AZ,Maricopa,Holbrook,AZ,11670.0
155,2623600,paradise valley community college,AZ,85032-1210     ,Public,43,132525,145917,0,0,0,338,149973,207421,AZ,Maricopa,Phoenix,AZ,11063.0
156,107800,phoenix college,AZ,85013-4234     ,Public,156,431247,537986,0,0,0,371,392382,294500,AZ,Maricopa,Phoenix,AZ,12029.0
160,2065300,prescott college,AZ,86301-2990     ,Private/Non-Profit,101,99015,109919,0,0,0,60,60053,92831,AZ,Maricopa,Prescott,AZ,38249.0
163,830400,scottsdale community college,AZ,85256-2626     ,Public,58,146850,163174,0,0,0,251,162142,193296,AZ,Rural South,Scottsdale,AZ,12024.0
164,2146600,south mountain community college,AZ,85042-5898     ,Public,45,125842,115765,0,0,0,231,126287,119973,AZ,Rural South,Phoenix,AZ,11848.0
167,2491500,southwest university of visual arts,AZ,85716-2505     ,Proprietary,18,52415,59231,0,0,0,111,74593,97351,AZ,Rural South,Tucson,AZ,44876.0
169,3784400,tohono o'odham community college,AZ,85634-3129     ,Public,0,1765,0,0,0,0,9,5000,5000,AZ,Maricopa,Sells,AZ,11946.0
173,2559000,university of advancing computer technology,AZ,85283-1056     ,Proprietary,17,61944,55248,0,0,0,359,73133,97467,AZ,Rural North,Tempe,AZ,33865.0
174,108300,university of arizona (the),AZ,85721-0066     ,Public,898,1583535,2486899,373,0,1084095,218,899913,641090,AZ,Rural North,Tucson,AZ,23153.0
175,2098800,university of phoenix,AZ,85282-2371     ,Proprietary,0,0,0,213,0,745621,15599,6000000,8407427,AZ,Rural South,Tempe,AZ,23612.0
175,2098800,university of phoenix,AZ,85282-2371     ,Proprietary,0,0,0,213,0,745621,15599,6000000,8407427,AZ,Rural South,Phoenix,AZ,19797.0
176,2171500,western international university,AZ,85021-2718     ,Proprietary,0,0,0,16,0,36000,109,88830,127492,AZ,Maricopa,Tempe,AZ,27354.0
177,107900,yavapai college,AZ,86301-3297     ,Public,66,117487,161543,5,0,11553,105,99472,132629,AZ,Maricopa,Prescott,AZ,9952.0
180,753100,academy of art university,CA,94105-3410     ,Proprietary,156,450000,497975,0,0,0,2640,801885,783166,CA,Region 10,San Francisco,CA,34848.0
191,111100,allan hancock college,CA,93454-6399     ,Public,83,141801,131838,0,0,0,346,145826,144150,CA,Region 16R (San Diego),Santa Maria,CA,10821.0
200,274100,american jewish university,CA,90077-1599     ,Private/Non-Profit,30,34252,32545,0,0,0,49,7498,20000,CA,Region 12R,Los Angeles,CA,44144.0
202,123200,american river college,CA,95841-4286     ,Public,547,1440045,1644114,0,0,0,4762,1780347,2257950,CA,Region 7R (Contra Costa),Sacramento,CA,11417.0
203,3225300,american university of health sciences,CA,90755-3612     ,Proprietary,2,5435,6795,0,0,0,9,1563,2551,CA,Region 8R (Alameda),Signal Hill,CA,72143.0
204,111300,antelope valley college,CA,93536-5426     ,Public,111,253782,310168,0,0,0,356,262509,281750,CA,Region 21R,Lancaster,CA,11707.0
205,2179900,argosy university,CA,92868-4844     ,Proprietary,1111,3977682,3901319,188,0,740171,5628,2238926,3627796,CA,Region 21R,Santa Ana,CA,26876.0
205,2179900,argosy university,CA,92868-4844     ,Proprietary,1111,3977682,3901319,188,0,740171,5628,2238926,3627796,CA,Region 21R,Ontario,CA,26065.0
205,2179900,argosy university,CA,92868-4844     ,Proprietary,1111,3977682,3901319,188,0,740171,5628,2238926,3627796,CA,Region 21R,San Diego,CA,26876.0
206,111600,art center college of design,CA,91103-1999     ,Private/Non-Profit,328,194511,376265,11,0,51200,375,197376,289311,CA,Region 16R (San Diego),Pasadena,CA,54597.0
208,188100,ashford university,CA,92123-1406     ,Proprietary,228,585950,488170,0,0,0,10635,4000000,5529171,CA,Region 7R (Contra Costa),San Diego,CA,23970.0
215,111700,azusa pacific university,CA,91702-7000     ,Private/Non-Profit,1313,884984,1106230,191,0,490549,391,432363,540453,CA,Region 21R,Azusa,CA,42779.0
216,111800,bakersfield college,CA,93305-1299     ,Public,259,510457,470026,0,0,0,1978,534029,604320,CA,Region 21R,Bakersfield,CA,8522.0
217,111900,barstow community college,CA,92311-6608     ,Public,28,113100,103794,0,0,0,305,101388,111375,CA,Region 16R (San Diego),Barstow,CA,12913.0
221,2242700,berkeley city college,CA,94704-1183     ,Public,55,90809,92322,0,0,0,390,130452,124240,CA,Region 8R (Alameda),Berkeley,CA,10612.0
226,112200,biola university,CA,90639-0001     ,Private/Non-Profit,575,448507,578009,418,0,609226,390,347582,440244,CA,Region 16R (San Diego),La Mirada,CA,43201.0
230,112300,brooks institute,CA,93103-1809     ,Proprietary,32,55200,73457,0,0,0,57,56888,73800,CA,Region 16R (San Diego),Ventura,CA,31458.0
232,3399300,bryan college,CA,95670-4443     ,Proprietary,4,44715,7141,0,0,0,164,51124,73909,TN,Region 4 (Davidson),Dayton,TN,29968.0
234,807300,butte college,CA,95965-8399     ,Public,150,421217,351527,0,0,0,801,489874,444119,CA,Region 6 (Santa Clara),Oroville,CA,10138.0
235,112400,cabrillo college,CA,95003-3194     ,Public,70,233562,265494,0,0,0,792,260288,351067,CA,Region 10,Aptos,CA,12570.0
236,112500,california baptist university,CA,92504-3297     ,Private/Non-Profit,251,350000,250000,57,0,112000,404,245214,313729,CA,Region 16R (San Diego),Riverside,CA,37341.0
236,112500,california baptist university,CA,92504-3297     ,Private/Non-Profit,251,350000,250000,57,0,112000,404,245214,313729,CA,Region 16R (San Diego),Bakersfield,CA,22328.0
240,884400,california christian college,CA,93703-3599     ,Private/Non-Profit,5,5616,7486,0,0,0,19,5720,7600,CA,Region 12R,Fresno,CA,18897.0
241,112700,california college of the arts,CA,94107-2206     ,Private/Non-Profit,413,293076,914919,69,0,130950,134,181302,241736,CA,Region 16R (San Diego),San Francisco,CA,51559.0
242,2110800,california college san diego,CA,92108-3821     ,Proprietary,20,100744,87545,0,0,0,1100,150090,201699,CA,Region 10,San Diego,CA,26549.0
247,113100,california institute of technology,CA,91125-0001     ,Private/Non-Profit,224,550786,518325,226,0,900715,110,186294,420347,CA,Region 16R (San Diego),Pasadena,CA,54090.0
248,113200,california institute of the arts,CA,91355-2397     ,Private/Non-Profit,322,345399,463236,274,0,649160,148,139285,181963,CA,Region 16R (San Diego),Valencia,CA,55761.0
249,113300,california lutheran university,CA,91360-2787     ,Private/Non-Profit,308,325863,434484,36,0,130000,258,205430,273907,CA,Region 10,Thousand Oaks,CA,46435.0
251,114300,california polytechnic state university,CA,93407-0001     ,Public,233,470586,449347,109,0,155102,1468,816370,1232595,CA,Region 10,San Luis Obispo,CA,23373.0
252,114400,"california state polytechnic university, pomona",CA,91768-2500     ,Public,321,558093,768165,410,0,1078554,968,459406,587737,CA,Region 10,Pomona,CA,18347.0
253,115000,california state university - sacramento,CA,95819-6044     ,Public,357,832785,866787,187,0,608675,752,636303,884504,CA,Region 5R (San Francisco),Sacramento,CA,19391.0
254,3980300,california state university channel islands,CA,93012-8599     ,Public,38,106309,106309,0,0,0,251,90801,90801,CA,Region 12R,Camarillo,CA,21560.0
255,799300,"california state university, bakersfield",CA,93311-1022     ,Public,109,280003,297985,41,0,97696,356,193082,193082,CA,Region 9R (San Mateo),Bakersfield,CA,17020.0
256,114600,"california state university, chico",CA,95929-0001     ,Public,721,854462,1769872,299,0,619847,813,706078,941437,CA,Region 16R (San Diego),Chico,CA,22358.0
257,114100,"california state university, dominguez hills",CA,90747-0001     ,Public,148,529136,472776,81,0,101396,579,390566,670092,CA,Region 10,Carson,CA,12535.0
258,113800,"california state university, east bay",CA,94542-3000     ,Public,301,502595,553785,132,0,419379,368,274509,366600,CA,Region 10,Hayward,CA,20913.0
258,113800,"california state university, east bay",CA,94542-3000     ,Public,301,502595,553785,132,0,419379,368,274509,366600,CA,Region 10,Vallejo,CA,22778.0
259,114700,"california state university, fresno",CA,93740-8026     ,Public,235,720893,665159,58,0,214000,3066,473396,513441,CA,Region 5R (San Francisco),Fresno,CA,16561.0
260,113700,"california state university, fullerton",CA,92831-3599     ,Public,197,873933,825539,135,0,270660,930,587484,916783,CA,Region 10,Fullerton,CA,16709.0
261,113900,"california state university, long beach",CA,90840-0006     ,Public,628,1076300,1306525,1074,0,1512391,2282,675479,885245,CA,Region 10,Long Beach,CA,18208.0
262,114000,"california state university, los angeles",CA,90032-4226     ,Public,241,846178,832519,74,0,251276,648,728885,697471,CA,Region 10,Los Angeles,CA,14294.0
263,3260300,"california state university, monterey bay",CA,93955-8001     ,Public,44,122188,123942,0,0,0,221,86067,86067,CA,Region 6 (Santa Clara),Seaside,CA,19537.0
264,115300,"california state university, northridge",CA,91330-8307     ,Public,466,1154277,1145638,18,0,58207,1237,612123,798405,CA,Region 5R (San Francisco),Northridge,CA,21338.0
265,114200,"california state university, san bernardino",CA,92407-2397     ,Public,289,708117,949801,37,0,154307,398,384622,386000,CA,Region 10,San Bernardino,CA,17442.0
266,3011300,"california state university, san marcos",CA,92096-0001     ,Public,92,222150,244991,22,0,98709,454,176172,304034,CA,Region 16R (San Diego),San Marcos,CA,18587.0
267,115700,"california state university, stanislaus",CA,95382-0299     ,Public,158,349650,501451,30,0,96800,399,184660,186703,CA,Region 5R (San Francisco),Turlock,CA,16752.0
270,697300,canada college,CA,94061-1099     ,Public,38,83799,87191,0,0,0,154,82353,74160,CA,Region 5R (San Francisco),Redwood City,CA,11075.0
271,3019900,capstone college,CA,91402-4924     ,Proprietary,10,5616,8803,0,0,0,49,13153,14400,CA,Region 16R (San Diego),Compton,CA,13433.0
282,116100,cerritos community college,CA,90650-6296     ,Public,138,397542,378611,0,0,0,1465,431533,410984,CA,Region 5R (San Francisco),Ridgecrest,CA,11752.0
283,116200,chabot college,CA,94545-2400     ,Public,33,173042,97476,0,0,0,475,178982,170554,CA,Region 5R (San Francisco),Hayward,CA,11351.0
285,116400,chapman university,CA,92866-1099     ,Private/Non-Profit,1021,898482,1758968,130,0,196102,82,445355,293908,CA,Region 5R (San Francisco),Orange,CA,55395.0
286,1036500,charles drew university of medicine and science,CA,90059-3025     ,Private/Non-Profit,80,71523,78423,0,0,0,34,27461,25200,CA,Region 8R (Alameda),Los Angeles,CA,18393.0
287,3278300,charter college,CA,91351-5432     ,Proprietary,41,95335,107889,0,0,0,713,126279,160452,WA,Region 3,Vancouver,WA,23557.0
291,450200,city college of san francisco,CA,94112-1821     ,Public,460,751394,791754,177,0,200230,6304,691136,888967,CA,Region 10,San Francisco,CA,9591.0
291,450200,city college of san francisco,CA,94112-1821     ,Public,460,751394,791754,177,0,200230,6304,691136,888967,CA,Region 10,San Francisco,CA,25073.0
293,117000,claremont mckenna college,CA,91711-6400     ,Private/Non-Profit,217,115855,208802,24,0,127762,105,155353,123750,CA,Region 5R (San Francisco),Claremont,CA,57865.0
299,729600,coleman university,CA,92123-1506     ,Private/Non-Profit,23,62227,85080,0,0,0,79,94457,123000,CA,Region 10,San Diego,CA,29815.0
301,672000,college of alameda,CA,94501-2109     ,Public,85,214469,228131,0,0,0,512,314251,288050,CA,Region 7R (Contra Costa),Alameda,CA,11189.0
302,117800,college of marin,CA,94904-2590     ,Public,96,249924,314367,0,0,0,95,165580,183733,CA,Region 9R (San Mateo),Kentfield,CA,13922.0
303,118100,college of san mateo,CA,94402-3784     ,Public,34,106385,127538,0,0,0,484,206002,275827,CA,Region 9R (San Mateo),San Mateo,CA,11859.0
304,890300,college of the canyons,CA,91355-1899     ,Public,86,179656,216804,0,0,0,574,186902,249268,CA,Region 10,Santa Clarita,CA,11119.0
305,118200,college of the desert,CA,92260-9305     ,Public,75,157137,153909,0,0,0,407,160148,147750,CA,Region 9R (San Mateo),Palm Desert,CA,13334.0
306,118500,college of the redwoods,CA,95501-9300     ,Public,129,182531,203462,0,0,0,144,162262,124926,CA,Region 6 (Santa Clara),Eureka,CA,11143.0
307,118600,college of the sequoias,CA,93277-2234     ,Public,95,261552,245832,0,0,0,676,282333,268216,CA,Region 6 (Santa Clara),Visalia,CA,7530.0
308,118700,college of the siskiyous,CA,96094-2899     ,Public,31,53711,55018,0,0,0,98,47589,53534,CA,Region 6 (Santa Clara),Weed,CA,12301.0
309,770700,columbia college,CA,95370-8580     ,Public,27,56171,53607,0,0,0,146,68320,63500,CA,Region 5R (San Francisco),Sonora,CA,9720.0
309,770700,columbia college,CA,95370-8580     ,Public,27,56171,53607,0,0,0,146,68320,63500,MO,Southwest,Columbia,MO,16564.0
309,770700,columbia college,CA,95370-8580     ,Public,27,56171,53607,0,0,0,146,68320,63500,SC,Region 2,Columbia,SC,36928.0
310,2110200,columbia college hollywood,CA,91356-1411     ,Private/Non-Profit,9,14755,19300,0,0,0,176,19296,25728,CA,Region 10,Tarzana,CA,29920.0
312,3874400,community christian college,CA,92373-4465     ,Private/Non-Profit,11,5325,6179,0,0,0,69,6268,8750,CA,Region 9R (San Mateo),Redlands,CA,18626.0
318,2070500,concordia university,CA,92612-3203     ,Private/Non-Profit,77,150000,150000,0,0,0,146,68137,140849,CA,Region 16R (San Diego),Irvine,CA,39895.0
318,2070500,concordia university,CA,92612-3203     ,Private/Non-Profit,77,150000,150000,0,0,0,146,68137,140849,IL,Region I (Cook),River Forest,IL,34044.0
318,2070500,concordia university,CA,92612-3203     ,Private/Non-Profit,77,150000,150000,0,0,0,146,68137,140849,OR,Region 5 (Central),Portland,OR,34865.0
318,2070500,concordia university,CA,92612-3203     ,Private/Non-Profit,77,150000,150000,0,0,0,146,68137,140849,WI,Milwaukee,Mequon,WI,35129.0
319,119000,contra costa college,CA,94806-3195     ,Public,35,77205,71354,0,0,0,307,167929,186476,CA,Region 6 (Santa Clara),San Pablo,CA,15602.0
323,119200,cuesta college,CA,93403-8106     ,Public,61,104318,118968,0,0,0,305,114254,104848,CA,Region 6 (Santa Clara),San Luis Obispo,CA,13758.0
324,2111300,cuyamaca college,CA,92019-4369     ,Public,64,136738,157771,0,0,0,398,143300,182431,CA,Region 4R,El Cajon,CA,7068.0
325,119300,cypress college,CA,90630-5897     ,Public,113,231279,212100,0,0,0,530,226056,304667,CA,Region 6 (Santa Clara),Cypress,CA,10574.0
328,2298000,design institute of san diego,CA,92121-2685     ,Proprietary,15,17764,23685,0,0,0,109,26116,34821,CA,Region 16R (San Diego),San Diego,CA,28432.0
330,119100,diablo valley college,CA,94523-1544     ,Public,98,178026,237594,0,0,0,381,214642,274988,CA,Region 6 (Santa Clara),Pleasant Hill,CA,14141.0
332,119600,dominican university of california,CA,94901-2298     ,Private/Non-Profit,193,209935,337883,53,0,107361,132,178495,237993,CA,Region 6 (Santa Clara),San Rafael,CA,56000.0
333,3109500,dongguk university los angeles,CA,90020-1765     ,Private/Non-Profit,0,0,0,0,0,0,17,5864,7331,CA,Region 21R,Los Angeles,CA,26876.0
334,2226000,east los angeles college,CA,91754-6099     ,Public,143,467748,466297,16,0,32336,1110,450199,403800,CA,Region 10,Monterey Park,CA,13553.0
339,3413400,english center (the),CA,94607-3734     ,Private/Non-Profit,6,9057,11321,0,0,0,14,10343,12940,CA,Region 4R,Oakland,CA,21499.0
340,3403300,epic bible college,CA,95841-3546     ,Private/Non-Profit,5,17976,23968,0,0,0,198,23798,31730,CA,Region 10,Sacramento,CA,25906.0
342,1206100,everest college,CA,95128-3908     ,Proprietary,4,18340,5787,0,0,0,125,26284,33354,CA,Region 10,Reseda,CA,23560.0
342,1206100,everest college,CA,95128-3908     ,Proprietary,4,18340,5787,0,0,0,125,26284,33354,CA,Region 10,San Bernardino,CA,24832.0
342,1206100,everest college,CA,95128-3908     ,Proprietary,4,18340,5787,0,0,0,125,26284,33354,CA,Region 10,Anaheim,CA,23333.0
342,1206100,everest college,CA,95128-3908     ,Proprietary,4,18340,5787,0,0,0,125,26284,33354,CA,Region 10,Ontario,CA,24741.0
342,1206100,everest college,CA,95128-3908     ,Proprietary,4,18340,5787,0,0,0,125,26284,33354,CA,Region 21R,Reseda,CA,23560.0
342,1206100,everest college,CA,95128-3908     ,Proprietary,4,18340,5787,0,0,0,125,26284,33354,CA,Region 21R,San Bernardino,CA,24832.0
342,1206100,everest college,CA,95128-3908     ,Proprietary,4,18340,5787,0,0,0,125,26284,33354,CA,Region 21R,Anaheim,CA,23333.0
342,1206100,everest college,CA,95128-3908     ,Proprietary,4,18340,5787,0,0,0,125,26284,33354,CA,Region 21R,Ontario,CA,24741.0
342,1206100,everest college,CA,95128-3908     ,Proprietary,4,18340,5787,0,0,0,125,26284,33354,CA,Region 21R,Reseda,CA,23560.0
342,1206100,everest college,CA,95128-3908     ,Proprietary,4,18340,5787,0,0,0,125,26284,33354,CA,Region 21R,San Bernardino,CA,24832.0
342,1206100,everest college,CA,95128-3908     ,Proprietary,4,18340,5787,0,0,0,125,26284,33354,CA,Region 21R,Anaheim,CA,23333.0
342,1206100,everest college,CA,95128-3908     ,Proprietary,4,18340,5787,0,0,0,125,26284,33354,CA,Region 21R,Ontario,CA,24741.0
342,1206100,everest college,CA,95128-3908     ,Proprietary,4,18340,5787,0,0,0,125,26284,33354,CA,Region 16R (San Diego),Reseda,CA,23560.0
342,1206100,everest college,CA,95128-3908     ,Proprietary,4,18340,5787,0,0,0,125,26284,33354,CA,Region 16R (San Diego),San Bernardino,CA,24832.0
342,1206100,everest college,CA,95128-3908     ,Proprietary,4,18340,5787,0,0,0,125,26284,33354,CA,Region 16R (San Diego),Anaheim,CA,23333.0
342,1206100,everest college,CA,95128-3908     ,Proprietary,4,18340,5787,0,0,0,125,26284,33354,CA,Region 16R (San Diego),Ontario,CA,24741.0
342,1206100,everest college,CA,95128-3908     ,Proprietary,4,18340,5787,0,0,0,125,26284,33354,CA,Region 10,Reseda,CA,23560.0
