,OPE ID,School,State_x,Zip Code,School Type,FEDERAL WORK Recipients,FEDERAL WORK $ Federal Award,FEDERAL WORK Disbursements,PERKINS LOAN Recipients,PERKINS LOAN $ Federal Award,PERKINS LOAN Disbursements,FEDERAL SUPPLEMENTAL Recipients,FEDERAL SUPPLEMENTAL $ Federal Award,FEDERAL SUPPLEMENTAL Disbursements,State_y,Region,CITY,STABBR,COSTT4_A
1241,173300,national louis university,IL,606033032,Private/Non-Profit,81,356965,320532,42,0,164225,224,114287,108579,IL,Region II,Chicago,IL,26605
1243,173400,north central college,IL,605404690,Private/Non-Profit,350,233625,311252,210,0,223555,188,167372,223163,IL,Region I (Cook),Naperville,IL,43557
1244,173500,north park university,IL,606254895,Private/Non-Profit,121,215746,232380,207,0,274515,464,415618,597133,IL,Region I (Cook),Chicago,IL,31964
1245,169300,northeastern illinois university,IL,606254699,Public,157,541158,484395,54,0,100662,761,395702,354910,IL,Region IV,Chicago,IL,23095
1247,173700,northern illinois university,IL,601152854,Public,855,891320,1461843,228,0,995740,1687,836864,1115818,IL,Region IV,Dekalb,IL,27959
1248,1236200,northwestern college,IL,606302298,Proprietary,11,86396,45973,0,0,0,208,123693,120000,IA,Northeast,Orange City,IA,39236
1248,1236200,northwestern college,IL,606302298,Proprietary,11,86396,45973,0,0,0,208,123693,120000,IL,Region II,Chicago,IL,31925
1248,1236200,northwestern college,IL,606302298,Proprietary,11,86396,45973,0,0,0,208,123693,120000,IL,Region II,Bridgeview,IL,31627
1249,173900,northwestern university,IL,602080001,Private/Non-Profit,1760,3434636,4446539,1171,0,4777910,1239,2186241,3434579,IL,Region IV,Evanston,IL,63028
1250,989600,oakton community college,IL,600161268,Public,27,70000,64850,0,0,0,340,157217,164900,IL,Region IV,Des Plaines,IL,9996
1252,174100,olivet nazarene university,IL,609142271,Private/Non-Profit,350,234189,295892,469,0,624400,472,153940,221309,IL,Region IV,Bourbonnais,IL,40949
1253,711800,parkland college,IL,618211899,Public,69,161925,157882,0,0,0,488,183387,170800,IL,Region II,Champaign,IL,10707
1255,164000,prairie state college,IL,604118226,Public,46,115458,115286,0,0,0,662,117925,117925,IL,Region I (Cook),Chicago Heights,IL,13161
1256,174500,quincy university,IL,623012699,Private/Non-Profit,122,116738,171699,49,0,117244,149,141785,167750,IL,Region III,Quincy,IL,36972
1257,711900,rend lake college,IL,628469801,Public,44,88633,88633,0,0,0,195,107277,105435,IL,Region II,Ina,IL,11641
1260,1087900,richland community college,IL,625218513,Public,32,48635,55029,0,0,0,226,40729,29927,IL,Region V,Decatur,IL,9827
1261,174600,robert morris university illinois,IL,606051225,Private/Non-Profit,131,392097,355148,68,0,102392,1503,352389,396389,IL,Region III,Chicago,IL,32037
1262,174700,rock valley college,IL,611145699,Public,133,220096,298214,0,0,0,577,250000,316800,IL,Region V,Rockford,IL,11670
1263,174800,rockford university,IL,611082393,Private/Non-Profit,130,94494,94494,89,0,259707,48,72145,72145,IL,Region II,Rockford,IL,37127
1264,174900,roosevelt university,IL,606051394,Private/Non-Profit,338,635451,621228,0,0,0,333,289450,286622,IL,Region II,Chicago,IL,42022
1267,2185400,saint augustine college,IL,606403593,Private/Non-Profit,16,74579,70831,0,0,0,102,76612,74525,IL,Region III,Chicago,IL,14664
1268,176800,saint xavier university,IL,606553199,Private/Non-Profit,307,352288,555519,133,0,258500,527,233435,233435,IL,Region III,Chicago,IL,36152
1269,2160300,sanford-brown college,IL,606063433,Proprietary,20,66761,42156,0,0,0,55,77935,83867,GA,Region 4,Atlanta,GA,23385
1269,2160300,sanford-brown college,IL,606063433,Proprietary,20,66761,42156,0,0,0,55,77935,83867,TX,Region 7,Houston,TX,21573
1269,2160300,sanford-brown college,IL,606063433,Proprietary,20,66761,42156,0,0,0,55,77935,83867,TX,Region 7,Dallas,TX,21914
1269,2160300,sanford-brown college,IL,606063433,Proprietary,20,66761,42156,0,0,0,55,77935,83867,TX,Region 7,San Antonio,TX,22155
1270,175200,sauk valley community college,IL,610219112,Public,64,191564,149516,0,0,0,232,68853,101682,IL,Region II,Dixon,IL,10985
1271,175300,school of the art institute of chicago,IL,606033013,Private/Non-Profit,712,421906,1570795,675,0,618990,80,177911,237215,IL,Region I (Cook),Chicago,IL,57361
1272,769300,shawnee community college,IL,629929725,Public,42,50130,63497,0,0,0,90,56623,71721,IL,Region III,Ullin,IL,14645
1273,175600,shimer college,IL,606163893,Private/Non-Profit,34,85900,72987,13,0,58000,38,26160,26160,IL,Region I (Cook),Chicago,IL,42277
1275,175700,southeastern illinois college,IL,629464925,Public,38,53195,53295,0,0,0,113,25057,24450,IL,Region I (Cook),Harrisburg,IL,13501
1276,175800,southern illinois university at carbondale,IL,629010000,Public,1778,2174996,2386355,1648,0,2913169,653,472984,942999,IL,Region IV,Carbondale,IL,25105
1277,175900,southern illinois university edwardsville,IL,620261060,Public,560,522450,589243,37,0,295215,413,427426,636173,IL,Region IV,Edwardsville,IL,22219
1278,163600,southwestern illinois college,IL,622215899,Public,135,239076,298845,0,0,0,813,255504,319380,IL,Region II,Belleville,IL,13533
1279,164300,spoon river college,IL,615208907,Public,17,22835,22835,0,0,0,88,51346,51346,IL,Region IV,Canton,IL,10188
1281,1181000,taylor business institute,IL,606065111,Proprietary,15,50000,63117,0,0,0,121,200000,266667,IL,Region II,Chicago,IL,23154
1282,2073200,telshe yeshiva-chicago,IL,606255526,Private/Non-Profit,21,56923,58293,0,0,0,21,16610,40947,IL,Region IV,Chicago,IL,16000
1284,177100,trinity christian college,IL,604630929,Private/Non-Profit,62,93872,125163,118,0,132000,74,66030,88040,IL,Region III,Palos Heights,IL,35139
1286,177200,trinity international university,IL,600151283,Private/Non-Profit,181,185594,211583,313,0,416667,255,267417,355731,IL,Region V,Deerfield,IL,39292
1287,177300,triton college,IL,601711995,Public,87,211865,192829,0,0,0,624,200000,190000,IL,Region II,River Grove,IL,9752
1288,177400,university of chicago (the),IL,606371476,Private/Non-Profit,642,2010214,1464872,1120,0,7054782,527,650551,1537472,IL,Region II,Chicago,IL,64988
1289,177600,university of illinois at chicago,IL,606124305,Public,890,1996948,2083724,109,0,502444,1117,838585,1409252,IL,Region II,Chicago,IL,25146
1290,933300,university of illinois at springfield,IL,627035407,Public,108,181102,214611,5,0,13990,149,93418,93418,IL,Region I (Cook),Springfield,IL,21630
1291,177500,university of illinois at urbana-champaign,IL,618205796,Public,1742,2137718,2406523,756,0,1527217,2886,688332,917776,IL,Region II,Champaign,IL,29086
1292,166400,university of st. francis,IL,604356188,Private/Non-Profit,152,189369,223409,95,0,250000,249,109329,208895,IL,Region I (Cook),Joliet,IL,36919
1293,177800,vandercook college of music,IL,606163731,Private/Non-Profit,23,12712,13439,0,0,0,42,10703,9976,IL,Region I (Cook),Chicago,IL,35742
1294,2069300,vatterott college,IL,623055938,Proprietary,0,0,0,0,0,0,76,62107,78380,IA,North Central,Des Moines,IA,24112
1294,2069300,vatterott college,IL,623055938,Proprietary,0,0,0,0,0,0,76,62107,78380,IL,Region IV,Quincy,IL,23142
1294,2069300,vatterott college,IL,623055938,Proprietary,0,0,0,0,0,0,76,62107,78380,MO,Southwest,Berkeley,MO,23132
1294,2069300,vatterott college,IL,623055938,Proprietary,0,0,0,0,0,0,76,62107,78380,MO,Southwest,Springfield,MO,24286
1294,2069300,vatterott college,IL,623055938,Proprietary,0,0,0,0,0,0,76,62107,78380,MO,Southwest,Joplin,MO,23070
1294,2069300,vatterott college,IL,623055938,Proprietary,0,0,0,0,0,0,76,62107,78380,MO,Southwest,Kansas City,MO,23671
1294,2069300,vatterott college,IL,623055938,Proprietary,0,0,0,0,0,0,76,62107,78380,MO,Southwest,Saint Joseph,MO,24732
1294,2069300,vatterott college,IL,623055938,Proprietary,0,0,0,0,0,0,76,62107,78380,MO,Southwest,Sunset Hills,MO,22796
1294,2069300,vatterott college,IL,623055938,Proprietary,0,0,0,0,0,0,76,62107,78380,MO,Southwest,St Charles,MO,23643
1295,693100,waubonsee community college,IL,605540000,Public,31,90000,83914,0,0,0,309,113649,122547,IL,Region II,Sugar Grove,IL,8805
1296,178000,western illinois university,IL,614551390,Public,207,404842,500359,140,0,211728,428,287864,421732,IL,Region I (Cook),Macomb,IL,25074
1297,3079200,westwood college - dupage,IL,605172321,Proprietary,0,56027,0,0,0,0,0,43139,0,IL,Region III,Woodridge,IL,30007
1297,3079200,westwood college - dupage,IL,605172321,Proprietary,0,56027,0,0,0,0,0,43139,0,IL,Region III,Chicago,IL,30411
1298,2313900,westwood college - o'hare airport,IL,606312801,Proprietary,0,65097,0,0,0,0,0,48824,0,IL,Region I (Cook),Chicago,IL,30189
1299,178100,wheaton college,IL,601875535,Private/Non-Profit,180,233886,229832,477,0,774896,486,343124,492000,IL,Region I (Cook),Wheaton,IL,42390
1299,178100,wheaton college,IL,601875535,Private/Non-Profit,180,233886,229832,477,0,774896,486,343124,492000,MA,Boston,Norton,MA,58422
1301,1048900,american national university,IN,462501930,Proprietary,46,98107,119884,0,0,0,75,133864,172054,VA,Region 3,Salem,VA,24119
1303,178500,anderson university,IN,460123495,Private/Non-Profit,410,378873,522796,124,0,459514,212,285213,380284,IN,North Central,Anderson,IN,38820
1303,178500,anderson university,IN,460123495,Private/Non-Profit,410,378873,522796,124,0,459514,212,285213,380284,SC,Region 1,Anderson,SC,36824
1304,3176300,aviation institute of maintenance,IN,462411445,Proprietary,0,0,0,0,0,0,62,16928,22566,FL,Circuit 2 plus Madison and Taylor,Casselberry,FL,26639
1304,3176300,aviation institute of maintenance,IN,462411445,Proprietary,0,0,0,0,0,0,62,16928,22566,GA,Region 4,Duluth,GA,28385
1304,3176300,aviation institute of maintenance,IN,462411445,Proprietary,0,0,0,0,0,0,62,16928,22566,IN,West,Indianapolis,IN,30588
1304,3176300,aviation institute of maintenance,IN,462411445,Proprietary,0,0,0,0,0,0,62,16928,22566,PA,"Regions 4, 11, 37, and 49",Philadelphia,PA,27676
1304,3176300,aviation institute of maintenance,IN,462411445,Proprietary,0,0,0,0,0,0,62,16928,22566,TX,Region 6,Houston,TX,27800
1304,3176300,aviation institute of maintenance,IN,462411445,Proprietary,0,0,0,0,0,0,62,16928,22566,TX,Region 6,Irving,TX,29418
1304,3176300,aviation institute of maintenance,IN,462411445,Proprietary,0,0,0,0,0,0,62,16928,22566,TX,Region 4,Houston,TX,27800
1304,3176300,aviation institute of maintenance,IN,462411445,Proprietary,0,0,0,0,0,0,62,16928,22566,TX,Region 4,Irving,TX,29418
1304,3176300,aviation institute of maintenance,IN,462411445,Proprietary,0,0,0,0,0,0,62,16928,22566,VA,Region 5,Chesapeake,VA,29609
1304,3176300,aviation institute of maintenance,IN,462411445,Proprietary,0,0,0,0,0,0,62,16928,22566,VA,Region 2,Chesapeake,VA,29609
1305,178600,ball state university,IN,473060880,Public,377,726101,606268,746,0,1393871,1371,531118,861009,IN,Central,Muncie,IN,21807
1307,178700,bethel college,IN,465455591,Private/Non-Profit,109,82652,110203,18,0,45515,115,84284,106500,IN,Central,Mishawaka,IN,34378
1307,178700,bethel college,IN,465455591,Private/Non-Profit,109,82652,110203,18,0,45515,115,84284,106500,KS,South Central,North Newton,KS,35106
1309,178800,butler university,IN,462083487,Private/Non-Profit,339,429729,361970,683,0,1392826,264,284001,524402,IN,Central,Indianapolis,IN,48784
1310,183400,calumet college of saint joseph,IN,463942195,Private/Non-Profit,19,54953,41620,0,0,0,234,73157,91366,IN,Southeast,Whiting,IN,20711
1312,2615800,college of court reporting,IN,463425969,Proprietary,0,0,0,0,0,0,111,14720,18941,IN,Southwest,Valparaiso,IN,25094
1314,3456700,crossroads bible college,IN,462194912,Private/Non-Profit,3,9659,12875,0,0,0,118,13411,17881,IN,West,Indianapolis,IN,19725
1315,179200,depauw university,IN,461350037,Private/Non-Profit,468,196252,499113,336,0,891366,293,199482,322513,IN,West,Greencastle,IN,53410
1318,179300,earlham college,IN,473744095,Private/Non-Profit,318,283185,336788,346,0,508929,164,270441,360588,IN,West,Richmond,IN,52710
1320,179900,goshen college,IN,465264794,Private/Non-Profit,170,169982,146658,155,0,284200,190,175800,257200,IN,Southeast,Goshen,IN,38153
1321,180000,grace college and theological seminary,IN,465901224,Private/Non-Profit,282,160655,160655,816,0,1093351,115,77445,156593,IN,Southwest,Winona Lake,IN,33215
1322,180100,hanover college,IN,472430108,Private/Non-Profit,176,103500,138000,0,0,0,83,89745,119660,IN,North Central,Hanover,IN,43582
1323,2158400,harrison college,IN,462042611,Proprietary,57,342175,240880,0,0,0,3608,462216,770670,IN,West,Indianapolis,IN,25828
1324,726300,holy cross college,IN,465560308,Private/Non-Profit,53,28948,53627,1,0,1450,32,19571,24463,IN,West,Notre Dame,IN,35688
1325,180300,huntington university,IN,467501299,Private/Non-Profit,124,91808,103791,111,0,176060,33,95409,125806,IN,North Central,Huntington,IN,35059
1326,180500,indiana institute of technology,IN,468031297,Private/Non-Profit,74,177209,125770,58,0,84900,393,200000,220000,IN,Central,Fort Wayne,IN,36187
1327,180700,indiana state university,IN,478092501,Public,381,445930,516546,711,0,968415,868,303904,376151,IN,Central,Terre Haute,IN,19897
1328,180900,indiana university - bloomington,IN,474057000,Public,918,2534193,2071705,1917,0,6263746,2230,1175410,2266093,IN,West,Bloomington,IN,23716
1329,181100,indiana university - east,IN,473741289,Public,55,124377,116108,12,0,18604,446,84136,110660,IN,West,Richmond,IN,15743
1330,181400,indiana university - kokomo,IN,469023557,Public,95,107699,141829,17,0,14500,229,60000,72280,IN,West,Kokomo,IN,15652
1331,181500,indiana university - northwest,IN,464081197,Public,76,172400,143713,33,0,61772,970,147146,253661,IN,West,Gary,IN,14067
1333,181300,indiana university - purdue university indianapolis,IN,462022896,Public,701,1717581,1639420,993,0,1847885,3320,679442,1207659,IN,West,Indianapolis,IN,19875
1334,181600,indiana university - south bend,IN,466347111,Public,290,213786,498901,58,0,92501,794,143930,187876,IN,Southeast,South Bend,IN,16178
1335,181700,indiana university southeast,IN,471506405,Public,150,189218,217974,212,0,291943,286,149438,153992,IN,Southwest,New Albany,IN,16428
1336,182200,indiana wesleyan university,IN,469534974,Private/Non-Profit,602,755572,878905,180,0,742548,1729,547307,974391,IN,North Central,Marion,IN,34433
1337,457900,international business college,IN,468041298,Proprietary,0,0,0,103,0,371468,515,49758,72886,IN,West,Fort Wayne,IN,22120
1337,457900,international business college,IN,468041298,Proprietary,0,0,0,103,0,371468,515,49758,72886,IN,West,Indianapolis,IN,21873
1340,182000,manchester university,IN,469621276,Private/Non-Profit,275,171114,210221,26,0,66939,71,118127,172763,IN,North Central,North Manchester,IN,39325
1341,182100,marian university,IN,462221997,Private/Non-Profit,135,218321,184819,33,0,130092,603,103036,160958,IN,North Central,Indianapolis,IN,39937
1341,182100,marian university,IN,462221997,Private/Non-Profit,135,218321,184819,33,0,130092,603,103036,160958,WI,Northeastern,Fond Du Lac,WI,34276
1342,2140800,martin university,IN,462183878,Private/Non-Profit,21,33844,34343,0,0,0,60,30136,30136,IN,Central,Indianapolis,IN,22780
1345,182400,oakland city university,IN,476601099,Private/Non-Profit,62,95882,95882,62,0,222057,114,101500,101500,IN,Central,Oakland City,IN,35500
1349,182700,purdue university - calumet,IN,463232094,Public,85,221401,176097,14,0,20500,567,202954,351303,IN,West,Fort Wayne,IN,18755
1349,182700,purdue university - calumet,IN,463232094,Public,85,221401,176097,14,0,20500,567,202954,351303,IN,West,Hammond,IN,16520
1349,182700,purdue university - calumet,IN,463232094,Public,85,221401,176097,14,0,20500,567,202954,351303,IN,West,West Lafayette,IN,22879
1350,182600,purdue university - north central,IN,463919542,Public,57,87956,87472,5,0,16500,249,90143,141524,IN,Central,Westville,IN,14334
1352,183000,rose - hulman institute of technology,IN,478033999,Private/Non-Profit,296,218587,291478,145,0,613821,208,194041,194041,IN,West,Terre Haute,IN,57138
1353,625700,saint elizabeth school of nursing,IN,479042198,Private/Non-Profit,7,8804,3421,0,0,0,48,17357,28581,IN,West,Lafayette,IN,32375
1354,183300,saint joseph's college,IN,479780000,Private/Non-Profit,78,103931,89376,153,0,294000,311,124899,143224,IN,West,Rensselaer,IN,37735
1354,183300,saint joseph's college,IN,479780000,Private/Non-Profit,78,103931,89376,153,0,294000,311,124899,143224,ME,Midcoast,Standish,ME,44825
1354,183300,saint joseph's college,IN,479780000,Private/Non-Profit,78,103931,89376,153,0,294000,311,124899,143224,NY,Region A,Brooklyn,NY,27542
1355,183500,saint mary of the woods college,IN,478760067,Private/Non-Profit,49,66212,55252,15,0,42195,94,50040,61000,IN,Southwest,Saint Mary of the Woods,IN,41669
1356,183600,saint mary's college,IN,465565007,Private/Non-Profit,265,135420,271396,139,0,256464,151,109704,147250,IN,North Central,Notre Dame,IN,47660
1358,183800,taylor university,IN,469891001,Private/Non-Profit,524,316331,691732,327,0,545377,223,237710,316947,IN,North Central,Upland,IN,39699
1361,183900,trine university,IN,467031764,Private/Non-Profit,337,159634,212845,0,0,0,37,107375,143167,IN,North Central,Angola,IN,42733
1362,179500,university of evansville,IN,477220002,Private/Non-Profit,325,311680,376949,283,0,650000,161,250804,349084,IN,West,Evansville,IN,43495
1363,180400,university of indianapolis,IN,462273697,Private/Non-Profit,332,381414,292437,426,0,622499,933,213573,383835,IN,North Central,Indianapolis,IN,37238
1364,184000,university of notre dame,IN,465565602,Private/Non-Profit,811,1245906,982487,1216,0,3504244,791,772679,1445541,IN,Central,Notre Dame,IN,60117
1365,183200,university of saint francis,IN,468083994,Private/Non-Profit,152,222325,186272,27,0,75951,83,117464,75000,IN,West,Fort Wayne,IN,32377
1366,180800,university of southern indiana,IN,477123596,Public,155,186151,202471,0,0,0,260,164556,229556,IN,Central,Evansville,IN,18469
1367,184200,valparaiso university,IN,463836493,Private/Non-Profit,576,529856,833428,498,0,958370,825,609074,812098,IN,Central,Valparaiso,IN,44674
1368,184300,vincennes university,IN,475911523,Public,174,243191,248692,10,0,22421,395,216710,239263,IN,Central,Vincennes,IN,16256
